ID,ANO,PRODUTO,MUNICIPIO,UF,VL_TONELADA
,2024,LARANJA,ITÁLIA,OU,"20,28"
,2024,LARANJA,ITÁPOLIS,SP,"1.745,93"
,2024,LARANJA,JACINTO MACHADO,SC,"1,13"
,2024,LARANJA,JAGUARIÚNA,SP,"4.239,53"
,2024,LARANJA,JALES,SP,"636,08"
,2024,LARANJA,JANDIRA,SP,"12,00"
,2024,LARANJA,JARDINÓPOLIS,SP,"2,30"
,2024,LARANJA,JARINU,SP,"299,55"
,2024,LARANJA,JUAZEIRO,BA,"5,00"
,2024,LARANJA,LIMEIRA,SP,"53.464,53"
,2024,LARANJA,MANDURI,SP,"13,20"
,2024,LARANJA,MARAPOAMA,SP,"366,23"
,2024,LARANJA,MARINÓPOLIS,SP,"77,00"
,2024,LARANJA,MATIAS CARDOSO,MG,"2,10"
,2024,LARANJA,MATÃO,SP,"17,38"
,2024,LARANJA,MESÓPOLIS,SP,"18,05"
,2024,LARANJA,MIRANDÓPOLIS,SP,"11,53"
,2024,LARANJA,MOCOCA,SP,"654,53"
,2024,LARANJA,MOGI DAS CRUZES,SP,"19,90"
,2024,LARANJA,MOGI GUAÇU,SP,"3.572,10"
,2024,LARANJA,MOGI MIRIM,SP,"430,28"
,2024,LARANJA,MONTE ALTO,SP,"874,83"
,2024,LARANJA,MONTE AZUL PAULISTA,SP,"81,25"
,2024,LARANJA,MONTE SANTO DE MINAS,MG,"166,45"
,2024,LARANJA,MONTENEGRO,RS,"12,83"
,2024,LARANJA,NOVA PÁDUA,RS,"27,10"
,2024,LARANJA,OLÍMPIA,SP,"55,83"
,2024,LARANJA,OUROESTE,SP,"43,45"
,2024,LARANJA,PALMEIRA D'OESTE,SP,"29,70"
,2024,LARANJA,PARANAPANEMA,SP,"46,58"
,2024,LARANJA,PARANAPUÃ,SP,"650,53"
,2024,LARANJA,PARAÍSO,SP,"5.387,40"
,2024,LARANJA,PARECI NOVO,RS,"20,38"
,2024,LARANJA,PARIQUERA-AÇU,SP,"1.840,98"
,2024,LARANJA,PARISI,SP,"13,20"
,2024,LARANJA,PAULO DE FARIA,SP,"103,00"
,2024,LARANJA,PAULÍNIA,SP,"9.220,93"
,2024,LARANJA,PEDERNEIRAS,SP,"12,10"
,2024,LARANJA,PERU,OU,"121,05"
,2024,LARANJA,PETROLINA,PE,"9,00"
,2024,LARANJA,PIEDADE,SP,"2.076,83"
,2024,LARANJA,PILAR DO SUL,SP,"0,70"
,2024,LARANJA,PINDORAMA,SP,"4.721,95"
,2024,LARANJA,PIRACICABA,SP,"1.081,05"
,2024,LARANJA,PIRANGI,SP,"3.622,65"
,2024,LARANJA,PIRASSUNUNGA,SP,"51,25"
,2024,LARANJA,PIRATININGA,SP,"8,80"
,2024,LARANJA,PONTALINA,GO,"32,00"
,2024,LARANJA,POPULINA,SP,"75,45"
,2024,LARANJA,PORTO FELIZ,SP,"5.896,73"
,2024,LARANJA,POUSO ALEGRE,MG,"5,53"
,2024,LARANJA,PRESIDENTE ALVES,SP,"45,00"
,2024,LARANJA,REGISTRO,SP,"1.296,63"
,2024,LARANJA,RIACHINHO,MG,"1.251,55"
,2024,LARANJA,SALES,SP,"279,58"
,2024,LARANJA,SANTA ADÉLIA,SP,"2.153,55"
,2024,LARANJA,SANTA ALBERTINA,SP,"36,65"
,2024,LARANJA,SANTA CLARA D'OESTE,SP,"24,45"
,2024,LARANJA,SANTA CRUZ DAS PALMEIRAS,SP,"5.518,85"
,2024,LARANJA,SANTA FÉ DO SUL,SP,"337,63"
,2024,LARANJA,SANTA RITA D'OESTE,SP,"150,25"
,2024,LARANJA,SANTA SALETE,SP,"1.718,13"
,2024,LARANJA,SANTANA DA PONTE PENSA,SP,"7,40"
,2024,LARANJA,SANTO ANTÔNIO DA ALEGRIA,SP,"354,43"
,2024,LARANJA,SANTO ANTÔNIO DE POSSE,SP,"72,18"
,2024,LARANJA,SANTO ANTÔNIO DO ARACANGUÁ,SP,"157,20"
,2024,LARANJA,SENADOR AMARAL,MG,"0,88"
,2024,LARANJA,SEVERÍNIA,SP,"18,00"
,2024,LARANJA,SILVÂNIA,GO,"18,00"
,2024,LARANJA,SÃO CARLOS,SP,"484,40"
,2024,LARANJA,SÃO JOSÉ DO SUL,RS,"1,60"
,2024,LARANJA,SÃO JOÃO DA BOA VISTA,SP,"534,35"
,2024,LARANJA,SÃO MIGUEL ARCANJO,SP,"487,95"
,2024,LARANJA,SÍTIO D'ABADIA,GO,"73,00"
,2024,LARANJA,TABAPUÃ,SP,"170,65"
,2024,LARANJA,TAIAÇU,SP,"1.406,10"
,2024,LARANJA,TAIUVA,SP,"25,68"
,2024,LARANJA,TAMBAÚ,SP,"438,83"
,2024,LARANJA,TAPIRAÍ,SP,"5,00"
,2024,LARANJA,TAQUARITINGA,SP,"4.083,78"
,2024,LARANJA,TAQUARIVAÍ,SP,"87,68"
,2024,LARANJA,TATUÍ,SP,"82,30"
,2024,LARANJA,TRANSF CAPITAL E GRANDE,SP,"5.810,21"
,2024,LARANJA,TRANSF CEASA CAMPINAS,SP,"21,35"
,2024,LARANJA,TRANSF CEASA CONTAGEM,MG,"30,26"
,2024,LARANJA,TRANSF CEASA PORTO ALEGRE,RS,"4,89"
,2024,LARANJA,TRANSF CEASA RIO DE JANEIRO,RJ,"1,05"
,2024,LARANJA,TRANSF CEASA S. J. CAMPOS,SP,"4,60"
,2024,LARANJA,TRANSF CEASA SOROCABA,SP,"450,30"
,2024,LARANJA,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"3.922,80"
,2024,LARANJA,TRÊS CORAÇÕES,MG,"14,00"
,2024,LARANJA,TRÊS FRONTEIRAS,SP,"16,48"
,2024,LARANJA,TURMALINA,SP,"13,20"
,2024,LARANJA,UBIRAJARA,SP,"28,75"
,2024,LARANJA,URUGUAI,OU,"4.292,03"
,2024,LARANJA,URUPÊS,SP,"3,00"
,2024,LARANJA,URÂNIA,SP,"1.623,90"
,2024,LARANJA,VERANÓPOLIS,RS,"1,10"
,2024,LARANJA,VISTA ALEGRE DO ALTO,SP,"2.233,00"
,2024,LARANJA,VITÓRIA BRASIL,SP,"15,00"
,2024,LARANJA,VOTUPORANGA,SP,"11,00"
,2024,LENKON,GUATAPARÁ,SP,"14,05"
,2024,LICHIA,ABATIÁ,PR,"1,27"
,2024,LICHIA,AGUAÍ,SP,"0,62"
,2024,LICHIA,ANGATUBA,SP,"1,72"
,2024,LICHIA,ARAÇATUBA,SP,"0,08"
,2024,LICHIA,ATIBAIA,SP,"1,68"
,2024,LICHIA,BASTOS,SP,"0,35"
,2024,LICHIA,BIRITIBA MIRIM,SP,"0,44"
,2024,LICHIA,BOITUVA,SP,"4,61"
,2024,LICHIA,BOTUCATU,SP,"0,89"
,2024,LICHIA,CACHOEIRA PAULISTA,SP,"3,43"
,2024,LICHIA,CAJATI,SP,"0,41"
,2024,LICHIA,CAMPINAS,SP,"0,71"
,2024,LICHIA,CAPELA DO ALTO,SP,"0,16"
,2024,LICHIA,CAPÃO BONITO,SP,"1,23"
,2024,LICHIA,CARLÓPOLIS,PR,"103,60"
,2024,LICHIA,CORONEL MACEDO,SP,"0,97"
,2024,LICHIA,ELDORADO,SP,"1,03"
,2024,LICHIA,ESTIVA,MG,"12,03"
,2024,LICHIA,FARTURA,SP,"0,37"
,2024,LICHIA,FRAIBURGO,SC,"3,00"
,2024,LICHIA,GUAPIARA,SP,"1,43"
,2024,LICHIA,GUARAREMA,SP,"0,16"
,2024,LICHIA,IBIÚNA,SP,"18,82"
,2024,LICHIA,IGUAPE,SP,"5,36"
,2024,LICHIA,ITAPETININGA,SP,"6,21"
,2024,LICHIA,ITATIBA,SP,"0,30"
,2024,LICHIA,ITAÍ,SP,"123,76"
,2024,LICHIA,ITU,SP,"4,72"
,2024,LICHIA,JACAREÍ,SP,"12,37"
,2024,LICHIA,JACUTINGA,MG,"4,31"
,2024,LICHIA,JAMBEIRO,SP,"2,04"
,2024,LICHIA,JARINU,SP,"9,13"
,2024,LICHIA,LAVÍNIA,SP,"1,18"
,2024,LICHIA,LIMEIRA,SP,"1,24"
,2024,LICHIA,LOUVEIRA,SP,"1,03"
,2024,LICHIA,MARIALVA,PR,"4,19"
,2024,LICHIA,MARTINÓPOLIS,SP,"0,90"
,2024,LICHIA,MATEUS LEME,MG,"0,95"
,2024,LICHIA,MIRACATU,SP,"4,77"
,2024,LICHIA,MIRANDÓPOLIS,SP,"0,06"
,2024,LICHIA,MOGI DAS CRUZES,SP,"14,46"
,2024,LICHIA,MOGI GUAÇU,SP,"1,79"
,2024,LICHIA,MOGI MIRIM,SP,"4,37"
,2024,LICHIA,PARANAPANEMA,SP,"91,61"
,2024,LICHIA,PARIQUERA-AÇU,SP,"2,08"
,2024,LICHIA,PIEDADE,SP,"5,47"
,2024,LICHIA,PILAR DO SUL,SP,"1,11"
,2024,LICHIA,PIRAJU,SP,"0,27"
,2024,LICHIA,PORTO FELIZ,SP,"0,28"
,2024,LICHIA,POUSO ALEGRE,MG,"0,08"
,2024,LICHIA,REGISTRO,SP,"10,00"
,2024,LICHIA,RIBEIRÃO DO PINHAL,PR,"0,43"
,2024,LICHIA,SALTO,SP,"0,38"
,2024,LICHIA,SALTO DE PIRAPORA,SP,"0,02"
,2024,LICHIA,SANTA ISABEL,SP,"15,16"
,2024,LICHIA,SANTANA DO ITARARÉ,PR,"11,58"
,2024,LICHIA,SUMARÉ,SP,"0,06"
,2024,LICHIA,SÃO JOÃO DA BOA VISTA,SP,"0,81"
,2024,LICHIA,SÃO MANUEL,SP,"5,63"
,2024,LICHIA,SÃO MIGUEL ARCANJO,SP,"5,26"
,2024,LICHIA,SÃO VICENTE DE MINAS,MG,"3,10"
,2024,LICHIA,TAMBAÚ,SP,"12,29"
,2024,LICHIA,TEJUPÁ,SP,"4,82"
,2024,LICHIA,TRANSF CAPITAL E GRANDE,SP,"11,20"
,2024,LICHIA,TRANSF CEASA CAMPINAS,SP,"0,83"
,2024,LICHIA,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"5,67"
,2024,LICHIA,TURVOLÂNDIA,MG,"3,44"
,2024,LICHIA,VALINHOS,SP,"0,40"
,2024,LIMA-DA-PÉRSIA,AGUAÍ,SP,"0,26"
,2024,LIMA-DA-PÉRSIA,CONCHAL,SP,"18,73"
,2024,LIMA-DA-PÉRSIA,COSMORAMA,SP,"1,32"
,2024,LIMA-DA-PÉRSIA,FERNANDO PRESTES,SP,"7,83"
,2024,LIMA-DA-PÉRSIA,MARAPOAMA,SP,"991,64"
,2024,LIMA-DA-PÉRSIA,MOGI DAS CRUZES,SP,"0,02"
,2024,LIMA-DA-PÉRSIA,MONTE ALTO,SP,"579,59"
,2024,LIMA-DA-PÉRSIA,PARAÍSO,SP,"249,79"
,2024,LIMA-DA-PÉRSIA,PINDORAMA,SP,"57,06"
,2024,LIMA-DA-PÉRSIA,PIRANGI,SP,"1.822,54"
,2024,LIMA-DA-PÉRSIA,PORTO FELIZ,SP,"60,53"
,2024,LIMA-DA-PÉRSIA,SÃO MIGUEL ARCANJO,SP,"0,05"
,2024,LIMA-DA-PÉRSIA,TABAPUÃ,SP,"129,71"
,2024,LIMA-DA-PÉRSIA,TAQUARITINGA,SP,"115,32"
,2024,LIMA-DA-PÉRSIA,TRANSF CEASA RIBEIRÃO PRETO,SP,"8,80"
,2024,LIMA-DA-PÉRSIA,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"3,04"
,2024,LIMA-DA-PÉRSIA,VISTA ALEGRE DO ALTO,SP,"408,33"
,2024,LIMÃO,ABATIÁ,PR,"24,98"
,2024,LIMÃO,AGUAÍ,SP,"54,80"
,2024,LIMÃO,ALAMBARI,SP,"0,05"
,2024,LIMÃO,ALTINÓPOLIS,SP,"4,60"
,2024,LIMÃO,APIAÍ,SP,"22,20"
,2024,LIMÃO,ARARAQUARA,SP,"361,83"
,2024,LIMÃO,ARAÇATUBA,SP,"0,03"
,2024,LIMÃO,ARGENTINA,OU,"141,90"
,2024,LIMÃO,ARTUR NOGUEIRA,SP,"1.537,29"
,2024,LIMÃO,ATIBAIA,SP,"0,03"
,2024,LIMÃO,AVARÉ,SP,"520,70"
,2024,LIMÃO,BADY BASSITT,SP,"26,80"
,2024,LIMÃO,BARRA DO CHAPÉU,SP,"13,95"
,2024,LIMÃO,BEBEDOURO,SP,"237,95"
,2024,LIMÃO,BOA ESPERANÇA DO SUL,SP,"3,95"
,2024,LIMÃO,BOTUCATU,SP,"1.318,10"
,2024,LIMÃO,BRAGANÇA PAULISTA,SP,"1.579,88"
,2024,LIMÃO,BROTAS,SP,"25,03"
,2024,LIMÃO,BURI,SP,"2,15"
,2024,LIMÃO,CAMPINAS,SP,"8,33"
,2024,LIMÃO,CAMPO LIMPO PAULISTA,SP,"0,20"
,2024,LIMÃO,CAPÃO BONITO,SP,"47,73"
,2024,LIMÃO,CARMO DA CACHOEIRA,MG,"23,63"
,2024,LIMÃO,CASA BRANCA,SP,"13,80"
,2024,LIMÃO,CATANDUVA,SP,"310,23"
,2024,LIMÃO,CONCHAL,SP,"309,67"
,2024,LIMÃO,CORONEL MACEDO,SP,"0,03"
,2024,LIMÃO,COTIA,SP,"0,38"
,2024,LIMÃO,CÁSSIA DOS COQUEIROS,SP,"6,95"
,2024,LIMÃO,CÂNDIDO RODRIGUES,SP,"4.600,78"
,2024,LIMÃO,DOIS CÓRREGOS,SP,"37,68"
,2024,LIMÃO,EGITO,OU,"185,72"
,2024,LIMÃO,ELIAS FAUSTO,SP,"2,55"
,2024,LIMÃO,ELISIÁRIO,SP,"17,50"
,2024,LIMÃO,EMIRADOS ÁRABES UNIDOS,OU,"24,96"
,2024,LIMÃO,ENGENHEIRO COELHO,SP,"151,23"
,2024,LIMÃO,ESPANHA,OU,"115,05"
,2024,LIMÃO,ESPÍRITO SANTO DO PINHAL,SP,"39,33"
,2024,LIMÃO,ESTADOS UNIDOS,OU,"74,88"
,2024,LIMÃO,ESTIVA,MG,"0,25"
,2024,LIMÃO,ESTIVA GERBI,SP,"53,03"
,2024,LIMÃO,FERNANDO PRESTES,SP,"193,30"
,2024,LIMÃO,GETULINA,SP,"14,40"
,2024,LIMÃO,GONÇALVES,MG,"11,50"
,2024,LIMÃO,GUAPIARA,SP,"0,60"
,2024,LIMÃO,HOLANDA,OU,"55,41"
,2024,LIMÃO,IBIRÁ,SP,"636,08"
,2024,LIMÃO,IBIÚNA,SP,"21,00"
,2024,LIMÃO,IGUAPE,SP,"31,70"
,2024,LIMÃO,IRAPURU,SP,"0,03"
,2024,LIMÃO,IRAPUÃ,SP,"1.746,10"
,2024,LIMÃO,ITABERÁ,SP,"34,50"
,2024,LIMÃO,ITAJOBI,SP,"24.238,43"
,2024,LIMÃO,ITAOCA,SP,"2,40"
,2024,LIMÃO,ITAPETININGA,SP,"12,20"
,2024,LIMÃO,ITAPEVA,SP,"13,85"
,2024,LIMÃO,ITAPIRAPUÃ PAULISTA,SP,"14,95"
,2024,LIMÃO,ITAPORANGA,SP,"2,75"
,2024,LIMÃO,ITATIBA,SP,"4,15"
,2024,LIMÃO,ITÁPOLIS,SP,"4.453,70"
,2024,LIMÃO,JALES,SP,"15,30"
,2024,LIMÃO,JARDINÓPOLIS,SP,"3,88"
,2024,LIMÃO,JARINU,SP,"3,88"
,2024,LIMÃO,LEME,SP,"0,50"
,2024,LIMÃO,LIMEIRA,SP,"916,98"
,2024,LIMÃO,MAIRIPORÃ,SP,"0,08"
,2024,LIMÃO,MARAPOAMA,SP,"2.381,93"
,2024,LIMÃO,MATIAS CARDOSO,MG,"249,80"
,2024,LIMÃO,MENDONÇA,SP,"14,75"
,2024,LIMÃO,MIRANDÓPOLIS,SP,"2,45"
,2024,LIMÃO,MIRANTE,BA,"0,48"
,2024,LIMÃO,MOGI DAS CRUZES,SP,"1,13"
,2024,LIMÃO,MOGI GUAÇU,SP,"582,93"
,2024,LIMÃO,MOGI MIRIM,SP,"430,54"
,2024,LIMÃO,MONTE ALEGRE DE MINAS,MG,"0,78"
,2024,LIMÃO,MONTE ALTO,SP,"4.567,80"
,2024,LIMÃO,MONTE MOR,SP,"32,73"
,2024,LIMÃO,NOVA CAMPINA,SP,"0,15"
,2024,LIMÃO,NOVAIS,SP,"51,20"
,2024,LIMÃO,NOVO HORIZONTE,SP,"1.570,55"
,2024,LIMÃO,PARANAPANEMA,SP,"21,09"
,2024,LIMÃO,PARANAPUÃ,SP,"19.207,30"
,2024,LIMÃO,PARAÍSO,SP,"89,50"
,2024,LIMÃO,PAULÍNIA,SP,"638,51"
,2024,LIMÃO,PEDRA BELA,SP,"48,43"
,2024,LIMÃO,PEREIRA BARRETO,SP,"34,88"
,2024,LIMÃO,PETROLINA,PE,"9,62"
,2024,LIMÃO,PIEDADE,SP,"85,65"
,2024,LIMÃO,PILAR DO SUL,SP,"3,70"
,2024,LIMÃO,PINDORAMA,SP,"10.843,88"
,2024,LIMÃO,PIRANGI,SP,"5.924,13"
,2024,LIMÃO,PROMISSÃO,SP,"18,75"
,2024,LIMÃO,RIBEIRÃO BRANCO,SP,"37,60"
,2024,LIMÃO,RIBEIRÃO GRANDE,SP,"3,20"
,2024,LIMÃO,RIO DE CONTAS,BA,"0,50"
,2024,LIMÃO,SABINO,SP,"7,25"
,2024,LIMÃO,SALES,SP,"5.503,58"
,2024,LIMÃO,SANTA ADÉLIA,SP,"6.112,68"
,2024,LIMÃO,SANTA CRUZ DAS PALMEIRAS,SP,"186,33"
,2024,LIMÃO,SANTA MARIA DE JETIBÁ,ES,"0,20"
,2024,LIMÃO,SANTA SALETE,SP,"126,73"
,2024,LIMÃO,SANTO ANTÔNIO DA ALEGRIA,SP,"7,73"
,2024,LIMÃO,SANTO ANTÔNIO DE POSSE,SP,"1.285,25"
,2024,LIMÃO,SARAPUÍ,SP,"4,03"
,2024,LIMÃO,SOCORRO,SP,"0,28"
,2024,LIMÃO,SÃO BENTO DO SAPUCAÍ,SP,"23,63"
,2024,LIMÃO,SÃO CARLOS,SP,"1,75"
,2024,LIMÃO,SÃO JOSÉ DO RIO PARDO,SP,"3.009,74"
,2024,LIMÃO,SÃO LOURENÇO DA SERRA,SP,"0,15"
,2024,LIMÃO,SÃO MIGUEL ARCANJO,SP,"27,39"
,2024,LIMÃO,SÃO ROQUE,SP,"0,10"
,2024,LIMÃO,SÃO SEBASTIÃO DA GRAMA,SP,"0,20"
,2024,LIMÃO,TABAPUÃ,SP,"1.408,33"
,2024,LIMÃO,TAIAÇU,SP,"1,15"
,2024,LIMÃO,TAQUARITINGA,SP,"1.744,54"
,2024,LIMÃO,TAQUARIVAÍ,SP,"0,35"
,2024,LIMÃO,TEOLÂNDIA,BA,"1,73"
,2024,LIMÃO,TIETÊ,SP,"0,60"
,2024,LIMÃO,TRANSF CAPITAL E GRANDE,SP,"1.143,17"
,2024,LIMÃO,TRANSF CEASA CAMPINAS,SP,"0,33"
,2024,LIMÃO,TRANSF CEASA MARINGA,PR,"0,15"
,2024,LIMÃO,TRANSF CEASA RIO DE JANEIRO,RJ,"1,80"
,2024,LIMÃO,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"1.090,82"
,2024,LIMÃO,TRÊS CORAÇÕES,MG,"0,33"
,2024,LIMÃO,TURVOLÂNDIA,MG,"0,08"
,2024,LIMÃO,URUBICI,SC,"10,20"
,2024,LIMÃO,URUGUAI,OU,"601,44"
,2024,LIMÃO,URUPÊS,SP,"1.171,03"
,2024,LIMÃO,URÂNIA,SP,"18,03"
,2024,LIMÃO,VALINHOS,SP,"3,63"
,2024,LIMÃO,VIRGÍNIA,MG,"78,75"
,2024,LIMÃO,VISTA ALEGRE DO ALTO,SP,"10.390,20"
,2024,LINGUADO,CANANÉIA,SP,"1,96"
,2024,LINGUADO,FLORIANÓPOLIS,SC,"0,08"
,2024,LINGUADO,GUARUJÁ,SP,"0,63"
,2024,LINGUADO,IGUAPE,SP,"1,03"
,2024,LINGUADO,ILHABELA,SP,"3,70"
,2024,LINGUADO,ITAGUAÍ,RJ,"3,93"
,2024,LINGUADO,ITAJAÍ,SC,"16,32"
,2024,LINGUADO,LAGUNA,SC,"5,19"
,2024,LINGUADO,NAVEGANTES,SC,"0,26"
,2024,LINGUADO,PALHOÇA,SC,"13,82"
,2024,LINGUADO,PARATY,RJ,"2,39"
,2024,LINGUADO,PIÚMA,ES,"0,16"
,2024,LINGUADO,RIO GRANDE,RS,"68,24"
,2024,LINGUADO,SANTOS,SP,"0,26"
,2024,LINGUADO,SÃO SEBASTIÃO,SP,"0,01"
,2024,LINGUADO,TRANSF CEASA RIO DE JANEIRO,RJ,"4,46"
,2024,LINGUADO,UBATUBA,SP,"3,86"
,2024,LISIANTHUS,ARUJÁ,SP,"0,00"
,2024,LISIANTHUS,ATIBAIA,SP,"15,99"
,2024,LISIANTHUS,BAIRROS DE SÃO PAULO,SP,"0,04"
,2024,LISIANTHUS,BRAGANÇA PAULISTA,SP,"0,06"
,2024,LISIANTHUS,COTIA,SP,"0,04"
,2024,LISIANTHUS,GUARAREMA,SP,"9,34"
,2024,LISIANTHUS,HOLAMBRA,SP,"0,97"
,2024,LISIANTHUS,IBIÚNA,SP,"34,53"
,2024,LISIANTHUS,JACAREÍ,SP,"0,67"
,2024,LISIANTHUS,JAGUARIÚNA,SP,"0,61"
,2024,LISIANTHUS,JUNDIAÍ,SP,"0,26"
,2024,LISIANTHUS,MAIRINQUE,SP,"0,32"
,2024,LISIANTHUS,MOGI DAS CRUZES,SP,"0,06"
,2024,LISIANTHUS,PARANAPANEMA,SP,"0,01"
,2024,LISIANTHUS,PIEDADE,SP,"1,39"
,2024,LISIANTHUS,SANTO ANTÔNIO DE POSSE,SP,"0,35"
,2024,LISIANTHUS,SÃO ROQUE,SP,"0,09"
,2024,LISIANTHUS,TRANSF CAPITAL E GRANDE,SP,"0,02"
,2024,LISIANTHUS,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"1,25"
,2024,LONGAN,ARTUR NOGUEIRA,SP,"0,12"
,2024,LONGAN,ASPÁSIA,SP,"0,70"
,2024,LONGAN,CAMPINAS,SP,"0,19"
,2024,LONGAN,CARLÓPOLIS,PR,"0,52"
,2024,LONGAN,GUARAÇAÍ,SP,"1,13"
,2024,LONGAN,IBIÚNA,SP,"6,29"
,2024,LONGAN,ITAPETININGA,SP,"0,21"
,2024,LONGAN,MARIALVA,PR,"0,37"
,2024,LONGAN,MONTE ALTO,SP,"0,02"
,2024,LONGAN,PIEDADE,SP,"1,98"
,2024,LONGAN,RIBEIRÃO PRETO,SP,"17,17"
,2024,LONGAN,SANTA ISABEL,SP,"0,03"
,2024,LONGAN,SANTA RITA DO PASSA QUATRO,SP,"6,27"
,2024,LONGAN,SARAPUÍ,SP,"0,05"
,2024,LONGAN,SÃO JOÃO DA BOA VISTA,SP,"0,68"
,2024,LONGAN,SÃO MIGUEL ARCANJO,SP,"0,06"
,2024,LONGAN,TAMBAÚ,SP,"0,23"
,2024,LONGAN,TAQUARITINGA,SP,"0,14"
,2024,LONGAN,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"0,33"
,2024,LONGAN,TURVOLÂNDIA,MG,"0,11"
,2024,LOURO,BIRITIBA MIRIM,SP,"0,04"
,2024,LOURO,COTIA,SP,"10,86"
,2024,LOURO,EMBU-GUAÇU,SP,"0,01"
,2024,LOURO,GUARULHOS,SP,"0,09"
,2024,LOURO,IBIÚNA,SP,"6,65"
,2024,LOURO,ITABAIANA,SE,"0,04"
,2024,LOURO,ITUPEVA,SP,"0,11"
,2024,LOURO,MOGI DAS CRUZES,SP,"0,59"
,2024,LOURO,PIEDADE,SP,"2,81"
,2024,LOURO,SÃO ROQUE,SP,"16,45"
,2024,LOURO,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"4,79"
,2024,LULA,ANGRA DOS REIS,RJ,"0,68"
,2024,LULA,ARRAIAL DO CABO,RJ,"18,19"
,2024,LULA,BALNEÁRIO PIÇARRAS,SC,"0,20"
,2024,LULA,BOMBINHAS,SC,"0,24"
,2024,LULA,CABO FRIO,RJ,"1,12"
,2024,LULA,CARAGUATATUBA,SP,"0,35"
,2024,LULA,FLORIANÓPOLIS,SC,"52,91"
,2024,LULA,GUARUJÁ,SP,"2,14"
,2024,LULA,ILHABELA,SP,"2,44"
,2024,LULA,ITAGUAÍ,RJ,"17,83"
,2024,LULA,ITAJAÍ,SC,"5,63"
,2024,LULA,LAGUNA,SC,"0,72"
,2024,LULA,MAFRA,SC,"0,40"
,2024,LULA,PALHOÇA,SC,"12,89"
,2024,LULA,PARATY,RJ,"2,46"
,2024,LULA,RIO GRANDE,RS,"1,18"
,2024,LULA,SANTOS,SP,"0,61"
,2024,LULA,SÃO SEBASTIÃO,SP,"0,35"
,2024,LULA,TRANSF CAPITAL E GRANDE,SP,"2,25"
,2024,LULA,TRANSF CEASA RIO DE JANEIRO,RJ,"0,72"
,2024,LULA,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"10,20"
,2024,LULA,UBATUBA,SP,"4,58"
,2024,LÍRIO,ARUJÁ,SP,"0,96"
,2024,LÍRIO,ATIBAIA,SP,"0,83"
,2024,LÍRIO,BAIRROS DE SÃO PAULO,SP,"1,29"
,2024,LÍRIO,CAMPINAS,SP,"0,68"
,2024,LÍRIO,COTIA,SP,"5,49"
,2024,LÍRIO,EMBU DAS ARTES,SP,"0,08"
,2024,LÍRIO,HOLAMBRA,SP,"1,05"
,2024,LÍRIO,IBIÚNA,SP,"0,17"
,2024,LÍRIO,JACAREÍ,SP,"0,05"
,2024,LÍRIO,JAGUARIÚNA,SP,"0,72"
,2024,LÍRIO,JUNDIAÍ,SP,"0,17"
,2024,LÍRIO,JUQUITIBA,SP,"1,92"
,2024,LÍRIO,MAIRINQUE,SP,"0,69"
,2024,LÍRIO,PARANAPANEMA,SP,"0,60"
,2024,LÍRIO,SANTA ALBERTINA,SP,"0,34"
,2024,LÍRIO,SANTA ISABEL,SP,"0,48"
,2024,LÍRIO,SANTO ANTÔNIO DE POSSE,SP,"9,77"
,2024,LÍRIO,SÃO ROQUE,SP,"0,36"
,2024,LÍRIO,TRANSF CAPITAL E GRANDE,SP,"0,33"
,2024,LÍRIO,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"3,81"
,2024,LÍRIO,VARGEM GRANDE PAULISTA,SP,"0,01"
,2024,MAMÃO,ADAMANTINA,SP,"0,63"
,2024,MAMÃO,AFONSO BEZERRA,RN,"18,48"
,2024,MAMÃO,AGUAÍ,SP,"66,70"
,2024,MAMÃO,ALCOBAÇA,BA,"10.576,91"
,2024,MAMÃO,ALTEROSA,MG,"0,70"
,2024,MAMÃO,APARECIDA DO TABOADO,MS,"138,64"
,2024,MAMÃO,ARACATI,CE,"193,93"
,2024,MAMÃO,ARACRUZ,ES,"3.989,23"
,2024,MAMÃO,ARINOS,MG,"12,00"
,2024,MAMÃO,ARIRANHA,SP,"293,83"
,2024,MAMÃO,ARTUR NOGUEIRA,SP,"3,64"
,2024,MAMÃO,BARAÚNA,RN,"2.180,55"
,2024,MAMÃO,BELMONTE,BA,"1.337,81"
,2024,MAMÃO,BILAC,SP,"7,49"
,2024,MAMÃO,BOA ESPERANÇA,ES,"3.520,37"
,2024,MAMÃO,BOM JESUS DA LAPA,BA,"2.493,02"
,2024,MAMÃO,BRAGANÇA PAULISTA,SP,"18,29"
,2024,MAMÃO,CAFARNAUM,BA,"1.157,00"
,2024,MAMÃO,CANARANA,BA,"80,00"
,2024,MAMÃO,CANAVIEIRAS,BA,"149,20"
,2024,MAMÃO,CAPITÃO ENÉAS,MG,"618,30"
,2024,MAMÃO,CARAVELAS,BA,"18,60"
,2024,MAMÃO,CARINHANHA,BA,"44,60"
